GeoglowsID,Order,Drainage,StationID,AssignedID,AssignmentReason
9010891,5,51450000344.100006,,,
9010898,1,109901480.222,,,
9010899,3,1446472844.34,,,
9010901,2,446138084.20800006,,,
9010911,1,112037411.152,,,
9010916,1,91395689.8667,,,
9010962,3,16775390641.3,,,
9010974,1,119714459.338,,,
9010981,4,2452366960.48,,,
9011010,2,482843185.783,,,
9011013,1,126878748.66300002,,,
9011017,5,49827943229.49999,,,
9011018,1,69499357.18209998,,,
9011057,3,4188923375.2300005,,,
9011070,1,267359302.157,,,
9011100,5,49464621683.6,,,
9011101,2,613670453.7959999,,,
9011103,1,129210908.104,,,
9011120,1,89380723.5676,,,
9011121,1,140681268.674,,,
9011135,2,493861959.337,,,
9011151,1,143181727.562,,,
9011157,3,16526408822.099998,26107070.0,26107070.0,spatial
9011162,3,4952693867.28,,,
9011163,3,4667990827.46,,,
9011229,2,327856283.395,21227010.0,21227010.0,spatial
9011238,1,90369870.5465,,,
9011249,1,184477981.902,,,
9011256,1,82699915.6193,,,
9011268,1,104318187.625,,,
9011270,2,274655000.895,,,
9011276,4,2042413963.47,,,
9011280,3,5474601573.1,21207960.0,21207960.0,spatial
9011282,1,152407573.06499997,,,
9011293,1,81651620.7468,,,
9011303,3,16348328552.1,,,
9011316,1,99637899.6474,,,
9011326,1,106358942.865,,,
9011329,1,149049945.746,,,
9011344,1,92536601.75860003,,,
9011363,2,336607166.863,,,
9011368,2,424706339.918,,,
9011402,4,1738982668.3900003,26127010.0,26127010.0,spatial
9011403,4,1500733576.7,,,
9011406,1,98289024.4235,,,
9011411,1,156823447.056,,,
9011419,3,805678368.048,21217120.0,21217120.0,spatial
9011420,1,144043140.18300003,,,
9011422,1,103329509.60500002,,,
9011424,3,16175095123.900003,26107060.0,26107060.0,spatial
9011430,2,402305695.592,,,
9011431,2,279365929.178,,,
9011432,1,169443584.53500003,21197110.0,21197110.0,spatial
9011438,4,1387357267.86,,,
9011455,3,737934423.9679998,,,
9011472,1,116241717.84700002,,,
9011476,1,394514621.699,,,
9011539,1,131271910.12499999,,,
9011551,3,16000590582.399998,,,
9011562,1,162137459.224,,,
9011589,1,139968037.763,,,
9011607,1,276011238.168,21217270.0,21217270.0,spatial
9011625,1,181222402.053,,,
9011626,1,284100998.53,21217180.0,21217180.0,spatial
9011632,3,15795522839.4,,,
9011651,3,5889327102.54,,,
9011652,1,70621374.5875,,,
9011653,3,635915415.294,,,
9011695,3,1203508789.8899999,21217200.0,21217200.0,spatial
9011702,2,427190659.464,,,
9011703,1,92795523.3845,,,
9011704,1,116740450.558,,,
9011707,5,48803860857.80001,21237010.0,21237010.0,spatial
9011708,1,72401969.1977,,,
9011709,1,215581247.53900003,,,
9011716,3,5990265151.32,,,
9011722,2,229148775.337,,,
9011728,1,84690067.9598,,,
9011730,3,1583414282.86,21217070.0,21217070.0,spatial
9011741,3,1843854444.2499998,,,
9011753,2,374869168.376,,,
9011754,5,40565992609.9,,,
9011755,1,128075849.192,,,
9011767,5,46640404756.4,,,
9011779,1,89552197.08009999,,,
9011782,2,481421224.465,,,
9011791,3,15355921938.700005,,,
9011798,3,1924917789.75,,,
9011804,2,372954392.5960001,,,
9011819,1,211401428.951,,,
9011821,3,3095197107.5,,,
9011822,3,2805032955.89,,,
9011829,2,1550720770.28,,,
9011853,1,94940151.1418,,,
9011858,1,223338779.388,,,
9011876,2,246816999.373,,,
9011904,3,1747519464.2,,,
9011907,1,106011917.624,,,
9011913,1,116936704.946,,,
9011922,2,270739394.35,,,
9011931,1,113726361.61099999,,,
9011932,3,2593225951.37,21197150.0,21197150.0,spatial
9011944,1,79748307.1556,,,
9011952,3,14446107947.000002,,,
9011992,1,93487475.7871,,,
9011998,1,138683136.24899998,,,
9012004,1,74537458.93169999,,,
9012008,1,75618062.625,,,
9012015,2,1029567574.53,,,
9012056,1,79592453.4694,,,
9012072,2,391315054.647,,,
9012073,3,13320093868.099997,,,
9012074,2,296829678.57799995,22077060.0,22077060.0,spatial
9012077,1,69486217.0495,,,
9012098,2,438210444.6979999,22077050.0,22077050.0,spatial
9012113,1,156723614.747,,,
9012129,1,313750658.96199995,,,
9012140,1,160994338.03500003,,,
9012153,3,755117529.666,,,
9012155,2,257851684.779,,,
9012165,2,1223594989.2300003,21197030.0,21197030.0,spatial
9012173,2,948654968.896,,,
9012204,1,102078924.945,,,
9012217,2,754795617.146,,,
9012221,1,104697260.672,,,
9012223,3,12899961107.699999,,,
9012225,1,69627872.0422,,,
9012266,1,107974652.089,,,
9012334,3,12734756168.300001,,,
9012368,1,121036935.19100001,,,
9012374,1,484328767.282,,,
9012377,5,37463434408.99999,,,
9012378,1,212429692.56300005,21167050.0,21167050.0,spatial
9012384,1,108377482.479,,,
9012385,2,727799651.936,,,
9012386,1,211845490.191,,,
9012389,2,719288691.7030001,,,
9012390,1,128788379.05699998,,,
9012393,1,146825397.646,,,
9012394,2,258581618.108,22077030.0,22077030.0,spatial
9012395,1,124858109.03699999,,,
9012401,1,515617720.973,21187030.0,21187030.0,spatial
9012411,1,78707569.97369999,,,
9012428,3,1680040168.0300002,,,
9012434,5,36344340947.399994,,,
9012454,1,135897308.58300003,,,
9012472,2,419705334.381,,,
9012473,1,166102989.39900002,,,
9012486,2,960745207.013,21197010.0,21197010.0,spatial
9012534,2,642674793.349,,,
9012562,2,376784631.199,21167090.0,21167090.0,spatial
9012566,3,1925057991.46,,,
9012592,1,70969353.9293,,,
9012596,4,10100017535.6,,,
9012611,1,282667292.179,21167060.0,21167060.0,spatial
9012627,3,12529950604.099998,,,
9012628,2,795693635.5649998,26107130.0,26107130.0,spatial
9012639,1,69846689.5047,,,
9012649,1,316833917.716,22067010.0,22067010.0,spatial
9012650,3,7878809580.039999,22057010.0,22057010.0,spatial
9012653,1,162240692.158,,,
9012656,1,165711110.794,,,
9012659,2,692394055.512,,,
9012669,2,533247873.909,,,
9012676,2,271529597.4,,,
9012693,1,155790131.92499998,,,
9012700,1,84774935.67809999,,,
9012721,4,26222282479.399998,,,
9012723,3,12226748857.400003,26087050.0,26087050.0,spatial
9012730,3,7506489379.520001,,,
9012735,1,160065607.47500002,,,
9012749,1,81193584.0476,,,
9012759,2,873850060.35,,,
9012778,3,6606883831.590001,,,
9012801,2,400022903.02800006,,,
9012833,1,121496992.164,,,
9012843,1,79604630.1044,,,
9012847,1,212521011.947,,,
9012866,1,251135215.692,,,
9012876,1,200329898.93100005,,,
9012877,2,711672240.773,,,
9012894,1,78816067.9704,,,
9012910,4,25743649098.899998,21137010.0,21137010.0,spatial
9012915,1,162397280.281,,,
9012980,1,297016720.411,21137020.0,21137020.0,spatial
9012991,2,986145773.866,,,
9012999,3,6516894579.08,22057070.0,22057070.0,spatial
9013009,3,11990230595.399998,,,
9013013,1,554998286.774,22067020.0,22067020.0,spatial
9013014,4,23972952098.0,,,
9013033,3,1678609570.1,,,
9013041,2,578110526.6430001,,,
9013051,1,76299205.8825,,,
9013089,2,675569572.232,,,
9013090,1,80327198.0548,,,
9013091,1,132316950.37699997,,,
9013096,3,11479661913.5,,,
9013097,1,173820473.06700003,,,
9013099,2,330590242.183,,,
9013127,4,23796633799.3,,,
9013132,1,105273748.048,,,
9013135,1,85154733.9632,,,
9013184,3,11357166004.7,,,
9013185,1,147188507.17,,,
9013190,1,71287441.0729,,,
9013209,2,1022662534.53,,,
9013211,4,23684365695.000004,,,
9013227,1,115449667.154,,,
9013244,1,330207782.983,,,
9013257,2,474636566.278,21167080.0,21167080.0,spatial
9013261,4,23536166550.4,,,
9013263,1,265012910.70200005,,,
9013292,3,6403233512.18,,,
9013318,1,145518434.03,,,
9013322,2,1165940076.54,22047010.0,22047010.0,spatial
9013330,3,11260568135.900002,,,
9013331,2,1478634855.92,,,
9013366,1,208747894.045,,,
9013373,1,177438991.67299998,,,
9013379,3,10279276842.499998,,,
9013385,1,86839481.19,,,
9013390,1,383109280.97199994,,,
9013393,2,286320356.892,,,
9013405,1,168297075.936,,,
9013406,1,126424918.50899997,,,
9013421,1,130476273.574,,,
9013427,1,181842874.425,,,
9013437,2,383109280.97199994,,,
9013445,1,103095525.90000002,,,
9013510,4,23352672282.300003,,,
9013525,3,10184185196.500002,,,
9013541,1,268974152.48199993,,,
9013542,1,493933105.689,,,
9013561,2,834964135.351,,,
9013563,1,277328763.336,21137040.0,21137040.0,spatial
9013564,4,22969870442.600002,,,
9013570,1,83099549.1023,,,
9013611,3,10086806970.699999,,,
9013651,1,155711989.472,,,
9013654,1,126725175.09699997,,,
9013728,3,9959004038.34,,,
9013754,1,74871981.11209999,,,
9013756,1,272679082.033,,,
9013762,3,9725150985.19,,,
9013767,3,4771350199.65,22057060.0,22057060.0,spatial
9013769,3,4355875173.71,,,
9013780,3,9507198122.96,,,
9013781,2,659191849.9689999,22017010.0,22017010.0,spatial
9013782,1,107924416.91,,,
9013789,2,767211102.1270002,,,
9013796,1,130178183.31699999,,,
9013797,1,109957914.559,,,
9013806,3,4175147770.83,,,
9013818,2,337447545.455,,,
9013820,1,126609902.98899998,,,
9013823,3,2495124148.5799994,,,
9013824,3,4047541908.16,,,
9013838,1,191753573.215,,,
9013840,1,175534680.11299998,,,
9013858,2,180104460.41900003,,,
9013862,1,70157208.073,,,
9013866,2,971965885.914,,,
9013878,4,22694716778.300003,21137050.0,21137050.0,spatial
9013887,2,459126713.975,,,
9013901,3,1692721090.16,22017020.0,22017020.0,spatial
9013908,2,661126998.8569999,,,
9013936,1,102110641.728,,,
9013937,1,158227463.478,,,
9013945,1,170649158.03500003,,,
9013960,1,83392922.5773,,,
9013978,3,9168879821.36,26067010.0,26067010.0,spatial
9013995,2,1199790918.61,21147080.0,21147080.0,spatial
9014004,2,365104579.345,,,
9014005,1,218496825.886,,,
9014006,1,136162074.319,,,
9014014,1,82091725.22710001,,,
9014018,2,386185512.3040001,,,
9014027,4,19630245228.4,,,
9014068,2,538096036.769,,,
9014106,3,8770412228.99,,,
9014121,1,134762923.578,,,
9014124,1,72798518.517,,,
9014125,2,1548641673.56,,,
9014126,4,18948347029.5,,,
9014127,1,230782823.524,,,
9014132,1,176847798.118,22057050.0,22057050.0,spatial
9014173,2,972219337.534,,,
9014198,3,8432452369.369999,,,
9014217,1,89460893.9618,,,
9014220,1,93144615.3481,,,
9014225,1,85775004.68030001,,,
9014230,2,1403092599.18,,,
9014236,2,262557563.361,,,
9014239,2,378013829.674,,,
9014241,1,171781150.307,,,
9014247,1,104183919.82699998,,,
9014248,3,2832129670.39,21147010.0,21147010.0,spatial
9014252,3,1707245539.47,21147030.0,21147030.0,spatial
9014254,1,70230473.6988,,,
9014265,2,707536994.97,,,
9014271,1,180108592.42,,,
9014276,4,18813238923.5,,,
9014278,1,78865954.5236,,,
9014279,3,2467504618.19,,,
9014297,1,209092485.103,,,
9014305,2,500758828.711,,,
9014311,1,105637641.697,,,
9014317,2,1276970624.67,,,
9014324,2,277909776.442,,,
9014339,4,18652803660.000004,,,
9014346,3,7859690786.43,26057080.0,26057080.0,spatial
9014347,4,17977756025.9,,,
9014356,2,665204076.342,21137030.0,21137030.0,spatial
9014384,2,414606596.117,,,
9014392,1,188400454.133,,,
9014395,1,241929757.63000005,,,
9014397,1,187657307.911,26057030.0,26057030.0,spatial
9014398,2,785944416.338,,,
9014399,2,530803563.239,21147050.0,21147050.0,spatial
9014406,1,70070557.88470002,,,
9014410,3,6999651808.950002,,,
9014426,1,160823564.608,,,
9014446,2,537300187.166,,,
9014448,4,17770562720.4,,,
9014473,1,159623058.80099997,,,
9014485,2,1136439637.67,,,
9014486,1,205581464.351,,,
9014498,2,311805754.212,,,
9014503,4,17218731941.3,,,
9014504,1,216375445.282,,,
9014512,1,304524863.83000004,,,
9014527,3,6033552791.399999,26027180.0,26027180.0,spatial
9014532,1,97361871.3901,,,
9014543,1,118721760.22700001,,,
9014544,1,166319966.886,,,
9014572,2,520086504.354,,,
9014581,3,5804361073.43,,,
9014589,1,79455925.10049999,,,
9014637,4,16022946686.8,,,
9014638,1,69495297.3928,,,
9014679,1,155700662.05900002,,,
9014693,1,272565028.743,,,
9014716,3,5711778856.22,,,
9014717,1,128463383.202,,,
9014733,3,5332788999.150001,,,
9014734,1,315051914.976,,,
9014762,1,221040859.136,,,
9014787,1,98913155.92,,,
9014797,2,409492924.61999995,26057040.0,26057040.0,spatial
9014798,3,5126807451.49,26027010.0,26027010.0,spatial
9014798,3,5126807451.49,26057070.0,26057070.0,spatial
9014888,2,276708860.087,,,
9014890,1,315111511.383,,,
9014892,1,93800879.8281,,,
9014914,4,15907696774.6,,,
9014924,1,216769805.713,,,
9014928,1,312014593.575,,,
9014932,2,967390556.482,22027020.0,22027020.0,spatial
9014949,2,403816382.062,,,
9014950,2,639317796.0510001,,,
9014985,2,924986331.386,26047020.0,26047020.0,spatial
9014991,2,1178452780.0300002,,,
9014995,1,133550854.276,,,
9015003,1,91181315.1152,,,
9015016,2,474997729.966,,,
9015017,1,202974438.74400005,,,
9015023,1,146274209.47500002,,,
9015027,1,204473346.683,26027250.0,26027250.0,spatial
9015065,3,4690580741.639999,,,
9015091,1,167972910.385,26027210.0,26027210.0,spatial
9015119,1,166300489.363,,,
9015125,1,129013849.94899999,,,
9015163,1,96715908.3829,,,
9015168,4,15420825065.400003,21097070.0,21097070.0,spatial
9015183,1,382068608.867,,,
9015202,1,88482598.7784,,,
9015203,4,14946268455.8,,,
9015204,1,70984038.2352,,,
9015209,1,186035381.70199996,,,
9015218,2,818852490.044,,,
9015224,2,474687254.455,21127020.0,21127020.0,spatial
9015284,4,14850967997.3,,,
9015299,4,14721095126.3,,,
9015320,1,105565617.256,,,
9015323,2,926694392.0009998,,,
9015339,2,633845957.086,,,
9015356,1,97706906.6138,,,
9015376,1,134093989.28499998,,,
9015397,1,70634531.3237,,,
9015398,1,249149580.15800005,,,
9015441,1,184524847.168,,,
9015466,1,240993489.908,21127010.0,21127010.0,spatial
9015503,2,357544122.009,,,
9015504,3,3659570669.99,26057160.0,26057160.0,spatial
9015505,1,301101587.58599997,21117100.0,21117100.0,spatial
9015505,1,301101587.58599997,21117080.0,21117080.0,spatial
9015592,4,14621992360.2,,,
9015599,1,142550935.46099997,,,
9015610,1,69513084.5342,,,
9015611,1,292319876.1,,,
9015616,1,69844815.3318,,,
9015670,2,1074439339.12,,,
9015688,2,334197900.879,,,
9015695,1,330111675.192,,,
9015713,1,82198171.1224,,,
9015731,3,3118672680.93,,,
9015738,1,243074386.976,,,
9015740,2,240275756.811,,,
9015741,1,72379169.3367,,,
9015770,3,2675804502.3299994,,,
9015773,3,2585675974.8199997,,,
9015797,1,174411848.499,,,
9015798,1,183047861.687,,,
9015815,1,125998613.94899999,,,
9015823,2,835371718.262,,,
9015840,1,91009118.4847,,,
9015841,4,13373248248.0,21097120.0,21097120.0,spatial
9015918,1,87716224.8817,,,
9015919,1,117558887.026,,,
9015920,2,442896510.1550001,,,
9015925,2,469938267.744,,,
9015928,1,147072255.644,,,
9015967,3,928109067.104,,,
9015968,2,356091285.431,,,
9015983,1,129282241.846,,,
9016017,1,154156443.948,21087040.0,21087040.0,spatial
9016018,2,806786363.518,21087080.0,21087080.0,spatial
9016035,3,2444859265.7400002,,,
9016040,1,165208860.464,21087050.0,21087050.0,spatial
9016063,2,519484329.189,21087070.0,21087070.0,spatial
9016077,1,95089116.10319997,,,
9016078,3,1339636868.42,,,
9016092,1,107370993.07700002,,,
9016113,3,2255439880.31,,,
9016128,2,320187707.204,,,
9016136,1,134646292.647,,,
9016137,3,2106433088.66,,,
9016148,4,12411389925.900003,,,
9016150,1,121250610.30899999,,,
9016167,1,90204405.8916,,,
9016192,1,395637386.696,26027100.0,26027100.0,spatial
9016215,3,1877982754.24,,,
9016242,1,132489587.54099998,,,
9016253,3,1198466133.93,,,
9016256,1,189796256.908,,,
9016257,3,1493148932.46,,,
9016268,2,656464544.511,,,
9016271,1,133546710.5,,,
9016272,2,566103715.222,21057130.0,21057130.0,spatial
9016281,1,210208599.191,,,
9016287,2,444304307.862,,,
9016291,2,676789401.243,21107020.0,21107020.0,spatial
9016295,2,767946125.8070002,,,
9016302,1,311869245.251,21107030.0,21107030.0,spatial
9016355,2,359893809.219,,,
9016364,1,226891125.989,26037010.0,26037010.0,spatial
9016429,2,791570604.94,,,
9016449,2,228186395.244,26037030.0,26037030.0,spatial
9016459,1,120750407.22700001,,,
9016476,3,4800405371.64,,,
9016482,1,258771940.311,26027080.0,26027080.0,spatial
9016482,1,258771940.311,26027200.0,26027200.0,spatial
9016494,1,95879989.30889998,,,
9016495,4,12186652331.8,21077020.0,21077020.0,spatial
9016518,1,72684589.16449998,,,
9016523,3,4929008232.4,21057060.0,21057060.0,spatial
9016551,1,83889217.629,,,
9016556,1,294508938.31399995,,,
9016557,3,5043321053.12,,,
9016560,3,3994027943.06,,,
9016565,3,2504026246.45,21057030.0,21057030.0,spatial
9016568,1,127560692.65,,,
9016569,1,91703914.9294,,,
9016570,3,5250228126.12,,,
9016588,2,835876088.824,26017030.0,26017030.0,spatial
9016588,2,835876088.824,26017020.0,26017020.0,spatial
9016589,1,283445876.724,,,
9016657,4,6708936294.659999,,,
9016660,1,130847623.52700002,,,
9016669,1,140201582.099,,,
9016674,2,416682253.275,,,
9016722,1,259267552.152,,,
9016861,1,113710981.806,,,
9016870,2,1403409174.8300002,21057050.0,21057050.0,spatial
9016875,1,162137584.856,,,
9016885,4,6539690801.190001,,,
9016886,4,6205017580.870001,,,
9016967,2,1066402775.69,,,
9016968,1,124848446.532,,,
9016985,1,148686292.57,,,
9017021,4,6080091621.049999,,,
9017041,2,879425453.002,21057080.0,21057080.0,spatial
9017053,1,192881687.484,,,
9017057,4,5822979634.24,,,
9017116,1,214342934.769,,,
9017127,1,428913413.394,21057110.0,21057110.0,spatial
9017138,4,5695376622.860001,21047010.0,21047010.0,spatial
9017195,2,296184137.16600007,26017060.0,26017060.0,spatial
9017196,1,72075400.58550002,,,
9017206,1,114837886.202,,,
9017207,1,107631303.554,,,
9017240,4,5574415502.360001,,,
9017248,2,443527430.834,,,
9017274,1,88631662.3232,,,
9017296,4,5438179439.2300005,,,
9017314,1,124626795.88300002,,,
9017341,4,4001749223.31,,,
9017345,1,109681066.057,,,
9017377,1,213342992.847,,,
9017378,1,82454498.71769999,,,
9017549,2,1429316919.92,,,
9017599,1,84784178.4688,,,
9017664,4,3862960680.3,21027010.0,21027010.0,spatial
9017677,1,87690997.6456,,,
9017684,4,3382988325.6100006,,,
9017689,2,1233325516.4499998,,,
9017697,1,79300616.6483,,,
9017698,4,3269627796.0199995,,,
9017784,1,103979471.88,,,
9017785,4,3152111215.1,,,
9017789,1,260852005.14200005,,,
9017795,1,139666332.03100002,,,
9017861,2,456049192.673,,,
9017862,4,3022729566.5999994,21017040.0,21017040.0,spatial
9017872,1,199653738.364,,,
9017880,1,200096296.78999996,,,
9017881,1,82785328.0874,,,
9017882,2,361681004.935,,,
9017884,1,156323649.143,,,
9017889,1,153776842.429,,,
9017907,1,95200838.7131,,,
9017908,4,2522128678.3299994,,,
9017929,1,276274932.57400006,,,
9017950,2,457502679.587,,,
9017987,2,821608994.2230002,,,
9017990,1,85616461.99929999,,,
9017991,2,655103750.064,,,
9018010,2,566826681.091,21017060.0,21017060.0,spatial
9018017,1,76190749.8831,,,
9018026,1,93816778.778,,,
9018066,4,2396584418.4199996,,,
9018085,2,1134443522.12,21017030.0,21017030.0,spatial
9018086,3,712790378.358,,,
9018087,2,326285436.48,21017020.0,21017020.0,spatial
9018102,1,72801595.228,,,
9018103,3,1627499152.5,,,
9018120,2,1023714701.7,21037010.0,21037010.0,spatial
9018124,3,1474978668.26,,,
9018139,2,455843728.9430001,,,
9018140,1,120069505.58099999,,,
9018146,1,69627534.2544,,,
9018203,1,184140492.424,,,
9018331,2,243945326.84999996,,,
9018340,1,69814105.9408,,,
9018373,1,137779595.027,,,
9018376,1,94524040.0369,,,
9018571,1,270018809.573,21017050.0,21017050.0,spatial
9018725,1,581318790.7559999,,,
